12
24
20
28
20
4
20
20
36
12
4
24
24
36
12
4
16
12
24
16
24
36
16
20
20
8
20
20
28
20
16
40
36
12
4
16
16
8
8
20
16
20
20
12
4
12
32
12
16
4
24
12
28
12
24
20
16
20
20
20
16
20
24
16
16
12
12
4
20
20
8
24
40
12
4
12
12
20
12
16
12
20
16
24
16
12
36
12
8
24
20
20
20
12
12
8
16
16
32
16
8
16
12
8
20
12
28
12
8
20
12
8
28
32
16
12
28
28
28
0
12
12
32
16
28
12
20
20
12
8
20
16
4
32
28
24
20
16
20
20
28
16
24
8
20
16
28
20
8
12
4
16
28
16
12
24
12
28
20
20
28
24
24
4
32
16
32
24
20
4
4
28
16
16
32
16
12
20
20
24
16
16
24
20
16
20
24
28
12
16
28
20
8
12
16
12
8
20
28
24
44
12
16
16
24
20
12
12
4
12
8
32
12
20
20
4
24
12
20
8
12
12
24
12
24
8
20
12
12
20
16
28
4
8
20
36
20
12
12
4
12
20
8
8
28
20
12
12
8
12
24
36
12
16
24
16
8
20
32
20
16
4
12
20
28
12
16
24
8
24
12
4
32
4
24
44
24
8
4
16
8
20
20
40
36
16
20
28
4
12
16
16
16
12
16
8
8
4
4
8
16
24
24
20
16
8
8
24
20
24
12
12
16
12
12
20
20
20
16
24
8
24
28
20
16
16
12
24
12
8
8
20
20
20
24
12
16
16
20
12
20
16
20
8
12
20
12
8
36
0
8
24
12
20
20
20
16
16
24
24
24
4
24
12
28
24
28
20
8
20
32
16
16
12
28
20
12
28
32
12
20
36
20
12
12
28
16
48
32
20
16
16
16
12
16
12
28
40
20
16
28
32
12
16
28
8
16
8
12
16
16
20
12
24
8
16
20
8
12
28
20
24
20
16
8
16
8
16
16
32
20
24
24
20
20
24
12
12
20
20
24
24
8
20
20
16
16
12
36
4
24
12
36
24
12
4
16
12
8
16
0
20
12
16
40
16
20
32
20
24
44
20
8
12
12
20
24
16
4
16
20
16
28
12
24
16
20
36
24
16
24
12
20
12
12
24
20
20
24
36
16
24
16
20
32
8
12
28
24
8
20
12
4
16
20
28
12
8
16
16
16
20
16
12
4
36
16
28
24
20
32
8
12
28
16
20
8
8
12
16
16
12
20
4
16
12
44
20
12
20
12
16
28
20
16
12
16
16
12
8
8
20
4
20
20
8
16
8
12
28
12
20
12
8
24
16
12
24
20
28
24
16
8
24
20
12
32
16
16
20
16
20
4
4
8
12
16
8
16
20
12
32
16
28
24
12
12
16
20
24
28
12
16
12
0
24
28
12
8
20
4
20
20
20
20
24
8
32
16
12
8
28
28
4
20
12
12
16
8
20
20
28
16
12
16
28
16
20
20
24
12
8
16
24
36
4
16
16
28
16
16
20
24
28
4
12
28
12
16
8
28
32
16
16
12
20
28
24
12
8
20
36
16
20
12
12
20
12
12
16
12
24
20
8
24
24
28
24
4
16
24
24
12
12
16
16
8
4
8
8
16
16
8
16
12
12
20
24
20
12
16
8
12
20
16
16
20
16
20
12
20
4
16
20
16
32
16
16
16
24
28
20
32
0
12
28
24
8
20
28
24
16
20
8
20
16
8
36
44
20
24
8
32
8
28
24
20
16
12
12
36
24
20
32
4
20
12
28
24
32
8
8
20
12
20
24
24
20
32
32
32
28
20
24
32
28
8
28
8
16
12
32
12
12
16
24
32
36
8
28
20
20
8
8
4
20
28
32
4
20
36
4
24
20
8
28
36
32
16
8
16
8
20
8
24
32
0
16
8
8
24
16
28
28
8
16
40
24
16
12
12
0
4
12
28
8
24
20
28
20
28
28
16
28
16
12
16
8
12
16
16
36
12
24
8
16
8
12
28
8
12
24
16
16
12
12
24
8
20
28
28
12
8
24
20
4
20
8
24
12
4
16
12
4
20
20
20
0
24
32
12
20
8
12
12
32
20
8
4
8
16
4
24
24
24
20
24
12
24
16
20
12
16
24
12
8
24
12
16
24
12
20
36
24
20
24
36
8
24
24
12
20
8
20
16
24
24
24
8
16
24
20
16
36
16
8
24
16
8
16
20
24
8
20
16
16
24
12
8
40
20
8
28
20
20
28
24
32
16
12
20
16
16
16
12
12
16
16
16
32
8
8
20
16
8
28
16
12
20
20
20
24
24
16
8
36
16
12
20
16
16
28
16
24
16
44
20
24
16
12
20
28
20
20
20
20
24
16
4
20
16
20
8
16
12
8
8
28
12
12
16
16
32
28
20
36
20
16
24
4
20
32
8
16
16
12
16
12
24
20
16
12
12
4
20
20
8
8
12
8
32
36
24
8
12
28
8
12
20
24
16
36
4
20
12
32
28
24
20
32
20
8
16
4
12
16
12
20
12
8
24
32
24
32
12
20
16
24
4
16
0
12
8
16
12
24
20
20
16
16
12
8
8
16
16
28
20
40
4
16
16
16
16
32
20
12
12
24
12
8
4
36
4
24
0
8
36
8
28
12
4
20
24
32
12
8
32
12
12
20
16
4
16
16
20
36
12
8
4
36
20
16
8
12
12
24
0
20
28
24
20
16
12
12
4
16
32
28
16
20
20
32
12
20
20
32
20
48
20
16
24
28
16
20
32
36
36
8
8
16
20
24
32
32
16
24
20
16
16
24
8
16
36
12
28
4
16
12
24
16
28
24
12
28
16
24
12
28
20
16
8
28
16
8
12
16
32
28
8
4
16
20
20
24
16
24
28
28
16
24
36
28
4
24
20
20
4
36
12
4
20
24
8
24
20
4
20
8
8
28
28
12
8
8
12
12
16
16
16
24
24
16
20
24
12
20
4
40
12
12
8
8
20
12
20
28
4
12
8
40
40
24
12
12
12
8
32
12
24
20
8
0
20
24
4
32
8
12
4
12
12
12
12
8
12
4
8
16
12
16
20
16
24
20
24
16
16
4
36
20
36
16
16
12
12
12
12
16
8
24
20
16
20
12
36
28
28
20
12
20
20
12
24
36
12
4
12
12
8
16
4
28
24
20
4
36
24
16
20
20
8
8
24
32
24
20
12
16
24
24
12
20
20
32
12
8
12
28
8
20
24
12
16
24
20
20
44
28
32
16
16
20
20
28
12
16
20
24
20
16
4
4
16
0
24
20
20
16
12
24
12
16
4
16
4
0
12
20
28
20
16
12
12
12
24
16
24
8
12
12
20
8
36
4
20
24
32
8
12
4
20
16
12
20
12
16
16
24
12
16
12
20
20
24
8
8
16
20
8
32
12
48
28
20
28
32
28
16
20
24
12
8
16
8
24
20
12
24
20
16
28
16
12
12
20
16
28
20
8
24
12
20
20
24
8
24
24
24
8
20
16
4
24
16
20
36
20
24
12
24
20
16
8
36
12
4
8
16
32
12
20
8
24
12
16
8
4
24
12
16
16
12
0
8
20
8
20
16
12
8
12
8
16
36
20
4
8
20
36
24
20
16
12
4
36
24
12
12
24
24
8
4
12
16
16
12
12
8
8
16
8
8
8
4
24
16
24
12
24
28
20
20
12
20
16
28
16
12
24
28
20
12
12
8
28
20
28
16
20
16
12
16
16
20
4
4
28
20
36
16
32
24
28
24
32
12
44
12
16
16
36
12
12
16
8
24
16
4
12
4
20
12
20
20
20
12
12
16
12
24
24
16
20
12
8
4
20
4
36
12
12
16
16
24
28
24
8
24
8
8
16
20
12
20
20
16
32
12
16
16
24
4
28
16
20
16
16
20
12
8
28
20
12
8
24
12
28
12
20
12
28
8
12
16
16
16
24
20
4
16
12
0
8
4
28
16
20
32
8
32
24
20
24
12
16
12
20
28
16
20
24
32
32
16
8
24
16
36
16
28
4
36
36
20
12
24
24
12
12
24
24
16
24
16
16
28
12
24
24
24
24
24
20
0
20
28
12
20
20
28
20
16
16
8
24
32
24
24
20
12
12
16
12
12
16
24
16
12
40
16
36
16
8
28
4
16
16
24
8
20
36
20
16
20
32
12
8
20
12
28
28
32
24
12
4
12
20
12
20
16
24
8
24
32
24
12
20
12
12
24
20
28
24
24
20
24
12
28
32
8
8
20
32
16
8
8
12
24
8
32
12
20
20
24
24
16
12
12
20
16
20
12
8
